timestamp,fps,latency_ms,cpu_usage,mem_usage,status
2026-06-10 13:07:57,30.3,33,9.8,1538.0,normal
2026-06-10 13:07:57,30.2,35,7.4,1538.0,normal
2026-06-10 13:07:57,30.3,32,8.2,1538.0,normal
2026-06-10 13:07:57,30.3,32,11.5,1538.0,normal
2026-06-10 13:07:58,30.2,35,10.7,1538.0,normal
2026-06-10 13:07:58,30.3,32,8.0,1538.0,normal
2026-06-10 13:07:58,30.3,32,8.2,1538.0,normal
2026-06-10 13:07:58,30.2,36,10.5,1538.0,normal
2026-06-10 13:07:58,30.2,32,8.0,1538.0,normal
2026-06-10 13:07:58,30.3,32,13.7,1538.0,normal
2026-06-10 13:07:58,30.3,32,12.2,1538.0,normal
2026-06-10 13:07:58,30.2,35,7.4,1538.0,normal
2026-06-10 13:07:58,30.3,32,9.8,1538.0,normal
2026-06-10 13:07:58,30.1,38,8.5,1538.0,normal
2026-06-10 13:07:58,30.0,37,8.6,1538.0,normal
2026-06-10 13:07:58,30.2,27,7.3,1538.0,normal
2026-06-10 13:07:58,30.3,30,16.3,1538.0,normal
2026-06-10 13:07:58,30.2,35,10.7,1538.0,normal
2026-06-10 13:07:58,30.3,32,8.0,1538.0,normal
2026-06-10 13:07:58,30.1,40,11.3,1538.0,normal
2026-06-10 13:07:58,30.0,33,18.4,1538.0,normal
2026-06-10 13:07:58,30.1,32,10.0,1538.0,normal
2026-06-10 13:07:58,30.3,27,16.3,1538.0,normal
2026-06-10 13:07:58,30.2,35,14.0,1538.0,normal
2026-06-10 13:07:58,30.2,32,11.5,1538.0,normal
2026-06-10 13:07:58,30.3,32,13.5,1538.0,normal
2026-06-10 13:07:58,30.3,32,10.2,1538.0,normal
2026-06-10 13:07:58,30.2,37,10.3,1538.0,normal
2026-06-10 13:07:58,30.3,31,15.1,1538.0,normal
2026-06-10 13:07:58,30.2,34,13.0,1538.0,normal
2026-06-10 13:07:58,30.2,34,12.5,1538.0,normal
2026-06-10 13:07:58,30.2,36,13.3,1538.0,normal
2026-06-10 13:07:58,30.2,31,16.0,1538.0,normal
2026-06-10 13:07:58,30.0,38,11.5,1538.0,normal
2026-06-10 13:07:58,30.3,27,7.5,1538.0,normal
2026-06-10 13:07:59,30.3,32,18.2,1538.0,normal
2026-06-10 13:07:59,30.2,34,9.4,1538.0,normal
2026-06-10 13:07:59,30.3,34,10.9,1538.0,normal
2026-06-10 13:07:59,30.1,36,12.1,1538.0,normal
2026-06-10 13:07:59,30.1,34,15.8,1538.0,normal
2026-06-10 13:07:59,30.0,32,9.6,1538.0,normal
2026-06-10 13:07:59,30.3,27,16.3,1538.0,normal
2026-06-10 13:07:59,30.3,30,17.6,1538.0,normal
2026-06-10 13:07:59,30.4,37,8.6,1538.0,normal
2026-06-10 13:07:59,30.4,38,6.9,1538.0,normal
2026-06-10 13:07:59,30.2,32,17.3,1538.0,normal
2026-06-10 13:07:59,30.2,30,8.5,1538.0,normal
2026-06-10 13:07:59,30.3,31,16.3,1538.0,normal
2026-06-10 13:07:59,30.3,34,14.8,1538.0,normal
2026-06-10 13:07:59,30.3,40,9.5,1538.0,normal
2026-06-10 13:07:59,30.5,27,13.6,1538.0,normal
2026-06-10 13:07:59,30.4,33,11.5,1538.0,normal
2026-06-10 13:07:59,30.1,37,11.5,1538.0,normal
2026-06-10 13:07:59,30.2,33,13.0,1538.0,normal
2026-06-10 13:07:59,30.1,34,14.8,1538.0,normal
2026-06-10 13:07:59,30.2,28,9.1,1538.0,normal
2026-06-10 13:07:59,30.2,31,6.2,1538.0,normal
2026-06-10 13:07:59,30.3,35,12.5,1538.0,normal
2026-06-10 13:07:59,30.2,34,18.2,1538.0,normal
2026-06-10 13:07:59,30.3,30,15.7,1538.0,normal
2026-06-10 13:07:59,30.4,32,11.8,1538.0,normal
2026-06-10 13:07:59,30.4,36,13.8,1538.0,normal
2026-06-10 13:07:59,30.3,33,9.6,1538.0,normal
2026-06-10 13:07:59,30.5,32,13.2,1538.0,normal
2026-06-10 13:07:59,30.2,37,14.8,1538.0,normal
2026-06-10 13:08:00,30.2,34,13.0,1538.0,normal
2026-06-10 13:08:00,30.4,28,11.4,1538.0,normal
2026-06-10 13:08:00,30.3,36,10.7,1538.0,normal
2026-06-10 13:08:00,30.4,32,13.2,1538.0,normal
2026-06-10 13:08:00,30.4,34,13.0,1538.0,normal
2026-06-10 13:08:00,30.4,36,14.0,1538.0,normal
2026-06-10 13:08:00,30.4,26,12.2,1538.0,normal
2026-06-10 13:08:00,30.1,39,12.7,1538.0,normal
2026-06-10 13:08:00,30.2,33,14.5,1538.0,normal
2026-06-10 13:08:00,30.5,27,11.9,1538.0,normal
2026-06-10 13:08:00,30.2,42,11.8,1538.0,normal
2026-06-10 13:08:00,29.6,50,50.0,1538.0,normal
2026-06-10 13:08:00,29.9,24,39.5,1538.0,normal
2026-06-10 13:08:00,30.2,23,8.6,1538.0,normal
2026-06-10 13:08:00,30.5,29,8.9,1538.0,normal
2026-06-10 13:08:00,30.2,35,12.5,1538.0,normal
2026-06-10 13:08:00,30.3,32,11.8,1538.0,normal
2026-06-10 13:08:00,30.5,31,10.4,1538.0,normal
2026-06-10 13:08:00,30.3,38,15.9,1538.0,normal
2026-06-10 13:08:00,30.5,30,14.3,1538.0,normal
2026-06-10 13:08:00,30.2,35,13.6,1538.0,normal
2026-06-10 13:08:00,30.3,29,9.1,1538.0,normal
2026-06-10 13:08:00,30.4,32,15.1,1538.0,normal
2026-06-10 13:08:00,30.3,38,10.0,1538.0,normal
2026-06-10 13:08:00,30.2,33,9.6,1538.0,normal
2026-06-10 13:08:00,30.1,34,9.4,1538.0,normal
2026-06-10 13:08:00,30.1,36,8.8,1538.0,normal
2026-06-10 13:08:00,30.2,28,11.4,1538.0,normal
2026-06-10 13:08:00,30.2,35,12.7,1538.0,normal
2026-06-10 13:08:00,30.4,31,6.5,1538.0,normal
2026-06-10 13:08:01,30.4,31,14.0,1538.0,normal
2026-06-10 13:08:01,30.2,35,5.7,1538.0,normal
2026-06-10 13:08:01,30.1,39,8.2,1538.0,normal
2026-06-10 13:08:01,30.3,26,10.0,1538.0,normal
2026-06-10 13:08:01,30.2,36,15.3,1538.0,normal
2026-06-10 13:08:01,30.4,30,10.9,1538.0,normal
2026-06-10 13:08:01,30.1,35,8.9,1538.0,normal
2026-06-10 13:08:01,30.3,32,12.0,1538.0,normal
2026-06-10 13:08:01,30.5,28,17.0,1538.0,normal
2026-06-10 13:08:01,30.2,35,8.9,1538.0,normal
2026-06-10 13:08:01,30.5,32,8.2,1538.0,normal
2026-06-10 13:08:01,31.1,31,13.7,1538.0,normal
2026-06-10 13:08:01,30.7,36,10.2,1538.0,normal
2026-06-10 13:08:01,30.4,33,11.5,1538.0,normal
2026-06-10 13:08:01,30.4,30,12.8,1538.0,normal
2026-06-10 13:08:01,30.4,36,10.3,1538.0,normal
2026-06-10 13:08:01,30.4,32,11.5,1538.0,normal
2026-06-10 13:08:01,30.3,32,15.1,1538.0,normal
2026-06-10 13:08:01,30.4,36,10.5,1538.0,normal
2026-06-10 13:08:01,30.4,31,13.7,1538.0,normal
2026-06-10 13:08:01,30.3,37,13.3,1538.0,normal
2026-06-10 13:08:01,30.2,32,11.5,1538.0,normal
2026-06-10 13:08:01,30.3,30,8.5,1538.0,normal
2026-06-10 13:08:01,30.4,32,13.5,1538.0,normal
2026-06-10 13:08:01,30.4,32,13.7,1538.0,normal
2026-06-10 13:08:01,30.3,38,11.7,1538.0,normal
2026-06-10 13:08:01,30.6,29,10.6,1538.0,normal
2026-06-10 13:08:01,30.5,32,11.8,1538.0,normal
2026-06-10 13:08:01,30.4,36,8.9,1538.0,normal
2026-06-10 13:08:01,30.4,32,9.8,1538.0,normal
2026-06-10 13:08:02,30.2,36,15.8,1538.0,normal
2026-06-10 13:08:02,30.2,37,11.7,1538.0,normal
2026-06-10 13:08:02,30.5,30,8.7,1538.0,normal
2026-06-10 13:08:02,30.3,33,13.5,1538.0,normal
2026-06-10 13:08:02,30.4,32,8.2,1538.0,normal
2026-06-10 13:08:02,30.4,31,6.4,1538.0,normal
2026-06-10 13:08:02,30.3,36,15.0,1538.0,normal
2026-06-10 13:08:02,30.3,32,10.0,1538.0,normal
2026-06-10 13:08:02,30.2,31,10.2,1538.0,normal
2026-06-10 13:08:02,30.3,32,14.8,1538.0,normal
2026-06-10 13:08:02,30.3,34,9.4,1538.0,normal
2026-06-10 13:08:02,30.2,34,7.7,1538.0,normal
2026-06-10 13:08:02,30.4,31,10.0,1538.0,normal
2026-06-10 13:08:02,30.4,32,11.8,1538.0,normal
2026-06-10 13:08:02,30.2,36,14.8,1538.0,normal
2026-06-10 13:08:02,30.2,35,9.1,1538.0,normal
2026-06-10 13:08:02,30.2,33,14.8,1538.0,normal
2026-06-10 13:08:02,30.1,34,13.0,1538.0,normal
2026-06-10 13:08:02,30.3,29,8.9,1538.0,normal
2026-06-10 13:08:02,30.3,32,18.2,1538.0,normal
2026-06-10 13:08:02,30.3,36,12.1,1538.0,normal
2026-06-10 13:08:02,30.4,32,13.5,1538.0,normal
2026-06-10 13:08:02,30.3,32,4.3,1538.0,normal
2026-06-10 13:08:02,30.3,34,18.2,1538.0,normal
2026-06-10 13:08:02,30.2,36,13.8,1538.0,normal
2026-06-10 13:08:02,30.3,33,11.3,1538.0,normal
2026-06-10 13:08:02,30.1,34,20.7,1538.0,normal
2026-06-10 13:08:02,30.2,29,8.7,1538.0,normal
2026-06-10 13:08:02,30.3,32,13.5,1538.0,normal
2026-06-10 13:08:02,30.2,36,14.0,1538.0,normal
2026-06-10 13:08:03,30.3,32,13.5,1538.0,normal
2026-06-10 13:08:03,30.4,35,12.3,1538.0,normal
2026-06-10 13:08:03,30.4,28,13.0,1538.0,normal
2026-06-10 13:08:03,30.2,40,8.1,1538.0,normal
2026-06-10 13:08:03,30.2,31,8.2,1538.0,normal
2026-06-10 13:08:03,30.3,27,11.9,1538.0,normal
2026-06-10 13:08:03,30.3,36,10.5,1538.0,normal
2026-06-10 13:08:03,30.3,32,12.0,1538.0,normal
2026-06-10 13:08:03,30.1,38,14.5,1538.0,normal
2026-06-10 13:08:03,30.0,34,14.8,1538.0,normal
2026-06-10 13:08:03,30.0,35,10.9,1538.0,normal
2026-06-10 13:08:03,30.2,28,13.6,1538.0,normal
2026-06-10 13:08:03,30.1,33,15.4,1538.0,normal
2026-06-10 13:08:03,30.2,30,14.3,1538.0,normal
2026-06-10 13:08:03,30.3,32,15.1,1538.0,normal
2026-06-10 13:08:03,30.4,32,10.2,1538.0,normal
2026-06-10 13:08:03,30.3,36,12.3,1538.0,normal
2026-06-10 13:08:03,30.4,32,6.4,1538.0,normal
2026-06-10 13:08:03,30.3,32,9.8,1538.0,closed_eyes
2026-06-10 13:08:03,30.2,36,7.3,1538.0,closed_eyes
2026-06-10 13:08:03,30.3,32,14.3,1538.0,closed_eyes
2026-06-10 13:08:03,30.2,35,10.9,1538.0,closed_eyes
2026-06-10 13:08:03,30.2,33,11.8,1538.0,closed_eyes
2026-06-10 13:08:03,30.1,38,17.7,1538.0,closed_eyes
2026-06-10 13:08:03,30.2,30,16.3,1538.0,closed_eyes
2026-06-10 13:08:03,30.3,30,10.9,1538.0,closed_eyes
2026-06-10 13:08:03,30.4,33,16.1,1538.0,closed_eyes
2026-06-10 13:08:03,30.3,32,8.3,1538.0,closed_eyes
2026-06-10 13:08:03,30.2,36,12.3,1538.0,closed_eyes
2026-06-10 13:08:03,30.3,32,20.8,1538.0,closed_eyes
2026-06-10 13:08:04,30.3,31,14.6,1538.0,closed_eyes
2026-06-10 13:08:04,30.2,41,13.6,1538.0,closed_eyes
2026-06-10 13:08:04,30.0,34,14.3,1538.0,closed_eyes
2026-06-10 13:08:04,30.3,30,12.5,1538.0,closed_eyes
2026-06-10 13:08:04,30.3,31,8.3,1538.0,closed_eyes
2026-06-10 13:08:04,30.1,34,16.4,1538.0,closed_eyes
2026-06-10 13:08:04,30.1,36,10.7,1538.0,closed_eyes
2026-06-10 13:08:04,30.4,24,17.5,1538.0,closed_eyes
2026-06-10 13:08:04,30.4,38,10.2,1538.0,closed_eyes
2026-06-10 13:08:04,30.5,30,10.4,1538.0,closed_eyes
2026-06-10 13:08:04,30.6,32,14.8,1538.0,closed_eyes
2026-06-10 13:08:04,30.5,32,10.0,1538.0,closed_eyes
2026-06-10 13:08:04,30.4,35,9.1,1538.0,closed_eyes
2026-06-10 13:08:04,30.2,37,15.9,1538.0,closed_eyes
2026-06-10 13:08:04,30.3,26,11.9,1538.0,closed_eyes
2026-06-10 13:08:04,30.2,36,8.9,1538.0,closed_eyes
2026-06-10 13:08:04,30.3,32,11.8,1538.0,closed_eyes
2026-06-10 13:08:04,30.3,34,13.0,1538.0,closed_eyes
2026-06-10 13:08:04,30.1,37,11.9,1538.0,closed_eyes
2026-06-10 13:08:04,30.3,29,11.1,1538.0,closed_eyes
2026-06-10 13:08:04,30.3,32,10.0,1538.0,closed_eyes
2026-06-10 13:08:04,30.3,37,11.7,1538.0,closed_eyes
2026-06-10 13:08:04,30.3,31,12.0,1538.0,closed_eyes
2026-06-10 13:08:04,30.5,33,10.0,1538.0,closed_eyes
2026-06-10 13:08:04,30.3,35,9.1,1538.0,closed_eyes
2026-06-10 13:08:04,30.3,32,6.2,1538.0,closed_eyes
2026-06-10 13:08:04,30.3,32,11.5,1538.0,closed_eyes
2026-06-10 13:08:04,30.2,35,10.7,1538.0,closed_eyes
2026-06-10 13:08:04,30.4,31,6.4,1538.0,closed_eyes
2026-06-10 13:08:04,30.3,33,9.8,1538.0,closed_eyes
2026-06-10 13:08:05,30.3,31,8.5,1538.0,closed_eyes
2026-06-10 13:08:05,30.5,36,15.0,1538.0,closed_eyes
2026-06-10 13:08:05,30.5,32,10.0,1538.0,closed_eyes
2026-06-10 13:08:05,30.5,32,6.1,1538.0,closed_eyes
2026-06-10 13:08:05,29.8,53,50.0,1538.0,closed_eyes
2026-06-10 13:08:05,30.1,24,40.0,1538.0,closed_eyes
2026-06-10 13:08:05,30.5,23,16.2,1538.0,closed_eyes
2026-06-10 13:08:05,30.2,36,11.9,1538.0,closed_eyes
2026-06-10 13:08:05,30.4,31,10.2,1538.0,closed_eyes
2026-06-10 13:08:05,30.3,32,11.8,1538.0,closed_eyes
2026-06-10 13:08:05,30.2,36,10.3,1538.0,closed_eyes
2026-06-10 13:08:05,30.2,33,11.5,1538.0,closed_eyes
2026-06-10 13:08:05,30.3,31,8.3,1538.0,closed_eyes
2026-06-10 13:08:05,30.4,33,11.3,1538.0,closed_eyes
2026-06-10 13:08:05,30.2,34,9.3,1538.0,closed_eyes
2026-06-10 13:08:05,30.3,32,11.5,1538.0,closed_eyes
2026-06-10 13:08:05,30.2,34,5.8,1538.0,closed_eyes
2026-06-10 13:08:05,30.2,33,11.5,1538.0,closed_eyes
2026-06-10 13:08:05,30.4,32,12.0,1538.0,closed_eyes
2026-06-10 13:08:05,30.3,32,11.5,1538.0,closed_eyes
2026-06-10 13:08:05,30.2,35,9.1,1538.0,closed_eyes
2026-06-10 13:08:05,30.4,32,11.5,1538.0,closed_eyes
2026-06-10 13:08:05,30.3,33,11.3,1538.0,closed_eyes
2026-06-10 13:08:05,30.2,35,13.0,1538.0,closed_eyes
2026-06-10 13:08:05,30.3,32,11.8,1538.0,closed_eyes
2026-06-10 13:08:05,30.3,31,10.0,1538.0,closed_eyes
2026-06-10 13:08:05,30.2,35,14.0,1538.0,closed_eyes
2026-06-10 13:08:05,30.2,38,11.7,1538.0,closed_eyes
2026-06-10 13:08:05,30.3,27,11.6,1538.0,closed_eyes
2026-06-10 13:08:05,30.3,32,11.5,1538.0,closed_eyes
2026-06-10 13:08:06,30.2,35,12.5,1538.0,closed_eyes
2026-06-10 13:08:06,30.2,34,9.4,1538.0,closed_eyes
2026-06-10 13:08:06,30.3,31,12.0,1538.0,closed_eyes
2026-06-10 13:08:06,30.2,35,10.9,1538.0,closed_eyes
2026-06-10 13:08:06,30.8,32,9.8,1538.0,closed_eyes
2026-06-10 13:08:06,30.6,32,15.1,1538.0,closed_eyes
2026-06-10 13:08:06,30.2,36,10.7,1538.0,closed_eyes
2026-06-10 13:08:06,30.3,31,13.5,1538.0,closed_eyes
2026-06-10 13:08:06,30.3,32,11.8,1538.0,closed_eyes
2026-06-10 13:08:06,30.0,42,9.2,1538.0,closed_eyes
2026-06-10 13:08:06,30.3,26,10.0,1538.0,closed_eyes
2026-06-10 13:08:06,30.3,32,13.5,1538.0,closed_eyes
2026-06-10 13:08:06,30.2,35,11.1,1538.0,closed_eyes
2026-06-10 13:08:06,30.2,33,9.6,1538.0,closed_eyes
2026-06-10 13:08:06,30.3,32,8.0,1538.0,closed_eyes
2026-06-10 13:08:06,30.3,32,11.8,1538.0,closed_eyes
2026-06-10 13:08:06,30.3,36,10.5,1538.0,closed_eyes
2026-06-10 13:08:06,30.3,32,13.5,1538.0,closed_eyes
2026-06-10 13:08:06,30.3,32,12.0,1538.0,closed_eyes
2026-06-10 13:08:06,30.0,41,12.1,1538.0,closed_eyes
2026-06-10 13:08:06,30.2,31,15.4,1538.0,closed_eyes
2026-06-10 13:08:06,30.3,27,9.5,1538.0,closed_eyes
2026-06-10 13:08:06,30.2,37,11.9,1538.0,closed_eyes
2026-06-10 13:08:06,30.3,31,4.3,1538.0,closed_eyes
2026-06-10 13:08:06,30.3,33,9.6,1538.0,closed_eyes
2026-06-10 13:08:06,30.2,35,9.3,1538.0,closed_eyes
2026-06-10 13:08:06,30.3,32,8.0,1538.0,closed_eyes
2026-06-10 13:08:06,30.5,32,8.2,1538.0,closed_eyes
2026-06-10 13:08:06,30.3,33,11.5,1538.0,closed_eyes
2026-06-10 13:08:06,30.2,34,13.8,1538.0,closed_eyes
2026-06-10 13:08:07,30.3,32,15.1,1538.0,closed_eyes
2026-06-10 13:08:07,30.3,33,11.3,1538.0,closed_eyes
2026-06-10 13:08:07,30.2,35,13.8,1538.0,closed_eyes
2026-06-10 13:08:07,30.3,32,8.2,1538.0,closed_eyes
2026-06-10 13:08:07,30.3,32,11.5,1538.0,closed_eyes
2026-06-10 13:08:07,30.2,37,10.5,1538.0,closed_eyes
2026-06-10 13:08:07,30.3,30,14.0,1538.0,closed_eyes
2026-06-10 13:08:07,30.3,32,9.8,1538.0,closed_eyes
2026-06-10 13:08:07,30.2,36,11.9,1538.0,closed_eyes
2026-06-10 13:08:07,30.5,32,4.3,1538.0,closed_eyes
2026-06-10 13:08:07,30.3,31,11.8,1538.0,closed_eyes
2026-06-10 13:08:07,30.2,37,11.9,1538.0,closed_eyes
2026-06-10 13:08:07,30.2,32,14.8,1538.0,closed_eyes
2026-06-10 13:08:07,30.3,31,4.3,1538.0,closed_eyes
2026-06-10 13:08:07,30.3,31,12.0,1538.0,normal
2026-06-10 13:08:07,30.2,37,13.1,1538.0,normal
2026-06-10 13:08:07,30.3,33,9.6,1538.0,normal
2026-06-10 13:08:07,30.3,30,12.5,1538.0,normal
2026-06-10 13:08:07,30.2,36,11.9,1538.0,normal
2026-06-10 13:08:07,30.5,31,10.2,1538.0,normal
2026-06-10 13:08:07,30.3,35,9.3,1538.0,normal
2026-06-10 13:08:07,30.2,32,11.5,1538.0,normal
2026-06-10 13:08:07,30.3,31,10.0,1538.0,normal
2026-06-10 13:08:07,30.3,32,8.0,1538.0,normal
2026-06-10 13:08:07,30.2,36,15.5,1538.0,normal
2026-06-10 13:08:07,30.3,32,11.8,1538.0,normal
2026-06-10 13:08:07,30.3,32,11.5,1538.0,normal
2026-06-10 13:08:07,30.2,36,12.1,1538.0,normal
2026-06-10 13:08:07,30.2,32,8.2,1538.0,normal
2026-06-10 13:08:07,30.3,32,8.0,1538.0,normal
2026-06-10 13:08:08,30.3,31,10.4,1538.0,normal
2026-06-10 13:08:08,30.2,36,10.3,1538.0,normal
2026-06-10 13:08:08,30.3,32,13.2,1538.0,normal
2026-06-10 13:08:08,30.3,33,11.8,1538.0,normal
2026-06-10 13:08:08,30.2,35,12.1,1538.0,normal
2026-06-10 13:08:08,30.4,31,6.4,1538.0,normal
2026-06-10 13:08:08,30.2,34,11.3,1538.0,normal
2026-06-10 13:08:08,30.2,34,5.8,1538.0,normal
2026-06-10 13:08:08,30.3,32,2.1,1538.0,normal
2026-06-10 13:08:08,30.3,31,12.0,1538.0,normal
2026-06-10 13:08:08,30.2,36,12.1,1538.0,normal
2026-06-10 13:08:08,30.3,32,4.2,1538.0,normal
2026-06-10 13:08:08,30.3,31,10.0,1538.0,normal
2026-06-10 13:08:08,30.1,38,11.5,1538.0,normal
2026-06-10 13:08:08,30.2,30,12.5,1538.0,normal
2026-06-10 13:08:08,30.3,32,10.0,1538.0,normal
