timestamp,fps,latency_ms,cpu_usage,mem_usage,status
2026-06-10 13:06:46,30.3,32,8.2,1516.5,normal
2026-06-10 13:06:46,30.3,36,11.9,1516.5,normal
2026-06-10 13:06:46,30.3,31,8.2,1516.5,normal
2026-06-10 13:06:46,30.1,38,8.6,1516.5,normal
2026-06-10 13:06:46,30.2,33,9.6,1516.5,normal
2026-06-10 13:06:46,30.3,29,9.1,1516.5,normal
2026-06-10 13:06:46,30.3,31,13.7,1516.5,normal
2026-06-10 13:06:46,30.4,36,8.9,1516.5,normal
2026-06-10 13:06:46,30.3,32,8.0,1516.5,normal
2026-06-10 13:06:46,30.2,36,7.1,1516.5,normal
2026-06-10 13:06:46,30.3,30,10.9,1516.5,normal
2026-06-10 13:06:46,30.2,38,10.2,1516.5,normal
2026-06-10 13:06:46,30.2,34,11.3,1516.5,normal
2026-06-10 13:06:46,30.1,33,14.8,1516.5,normal
2026-06-10 13:06:46,30.3,28,13.0,1516.5,normal
2026-06-10 13:06:46,30.3,35,10.7,1516.5,normal
2026-06-10 13:06:46,30.2,29,14.6,1516.5,normal
2026-06-10 13:06:47,30.3,35,8.9,1516.5,normal
2026-06-10 13:06:47,30.1,38,10.2,1516.5,normal
2026-06-10 13:06:47,30.1,32,13.5,1516.5,normal
2026-06-10 13:06:47,30.1,35,7.4,1516.5,normal
2026-06-10 13:06:47,30.3,29,12.8,1516.5,normal
2026-06-10 13:06:47,30.3,30,10.6,1516.5,normal
2026-06-10 13:06:47,30.3,35,12.3,1516.5,normal
2026-06-10 13:06:47,30.3,32,9.8,1516.5,normal
2026-06-10 13:06:47,30.3,37,13.6,1516.5,normal
2026-06-10 13:06:47,30.4,33,9.6,1516.5,normal
2026-06-10 13:06:47,30.2,32,11.8,1516.5,normal
2026-06-10 13:06:47,30.3,33,11.5,1516.5,normal
2026-06-10 13:06:47,30.5,28,13.6,1516.5,normal
2026-06-10 13:06:47,30.3,39,8.1,1516.5,normal
2026-06-10 13:06:47,30.2,30,10.6,1516.5,closed_eyes
2026-06-10 13:06:47,30.3,31,8.5,1516.5,closed_eyes
2026-06-10 13:06:47,30.3,36,8.9,1516.5,closed_eyes
2026-06-10 13:06:47,30.3,32,11.5,1516.5,normal
2026-06-10 13:06:47,30.2,37,12.1,1516.5,normal
2026-06-10 13:06:47,30.3,30,10.4,1516.5,normal
2026-06-10 13:06:47,30.2,36,10.3,1516.5,normal
2026-06-10 13:06:47,30.3,35,14.0,1516.5,normal
2026-06-10 13:06:47,30.3,32,19.2,1516.5,normal
2026-06-10 13:06:47,30.3,28,11.6,1516.5,normal
2026-06-10 13:06:47,30.3,33,11.5,1516.5,normal
2026-06-10 13:06:47,30.2,37,13.1,1516.5,normal
2026-06-10 13:06:47,30.3,30,14.3,1516.5,normal
2026-06-10 13:06:47,30.4,32,6.3,1516.5,normal
2026-06-10 13:06:47,30.3,34,12.7,1516.5,normal
2026-06-10 13:06:47,30.4,34,7.5,1516.5,normal
2026-06-10 13:06:48,30.3,37,13.1,1516.5,normal
2026-06-10 13:06:48,30.4,28,11.6,1516.5,normal
2026-06-10 13:06:48,30.3,35,7.5,1516.5,normal
2026-06-10 13:06:48,30.2,38,11.5,1516.5,normal
2026-06-10 13:06:48,30.2,29,18.4,1516.5,normal
2026-06-10 13:06:48,30.3,32,7.8,1516.5,normal
2026-06-10 13:06:48,30.4,32,12.0,1516.5,normal
2026-06-10 13:06:48,30.4,32,16.4,1516.5,normal
2026-06-10 13:06:48,30.5,30,14.3,1516.5,normal
2026-06-10 13:06:48,30.4,35,7.3,1516.5,normal
2026-06-10 13:06:48,30.3,33,6.0,1516.5,normal
2026-06-10 13:06:48,30.3,36,7.3,1516.5,normal
2026-06-10 13:06:48,30.2,34,9.4,1516.5,normal
2026-06-10 13:06:48,30.4,29,12.8,1516.5,normal
2026-06-10 13:06:48,30.3,36,7.3,1516.5,normal
2026-06-10 13:06:48,30.2,35,12.3,1516.5,normal
2026-06-10 13:06:48,30.3,30,12.2,1516.5,normal
2026-06-10 13:06:48,30.2,34,7.8,1516.5,normal
2026-06-10 13:06:48,30.2,37,11.7,1516.5,normal
2026-06-10 13:06:48,30.2,32,10.0,1516.5,normal
2026-06-10 13:06:48,30.0,34,16.4,1516.5,normal
2026-06-10 13:06:48,30.3,28,14.0,1516.5,normal
2026-06-10 13:06:48,30.2,35,9.3,1516.5,normal
2026-06-10 13:06:48,30.4,28,15.2,1516.5,normal
2026-06-10 13:06:48,30.4,32,10.0,1516.5,normal
2026-06-10 13:06:48,30.4,36,10.3,1516.5,normal
2026-06-10 13:06:48,30.5,32,12.0,1516.5,normal
2026-06-10 13:06:48,30.5,32,11.8,1516.5,normal
2026-06-10 13:06:48,30.3,36,8.8,1516.5,normal
2026-06-10 13:06:48,30.3,31,10.2,1516.5,normal
2026-06-10 13:06:49,30.3,36,8.9,1516.5,normal
2026-06-10 13:06:49,30.1,38,8.2,1516.5,normal
2026-06-10 13:06:49,30.1,32,12.0,1516.5,normal
2026-06-10 13:06:49,30.3,25,15.0,1516.5,normal
2026-06-10 13:06:49,30.2,38,9.8,1516.5,normal
2026-06-10 13:06:49,30.4,31,10.4,1516.5,normal
2026-06-10 13:06:49,30.2,34,9.4,1516.5,normal
2026-06-10 13:06:49,30.1,37,11.5,1516.5,normal
2026-06-10 13:06:49,30.3,32,15.1,1516.5,normal
2026-06-10 13:06:49,30.3,28,13.6,1516.5,normal
2026-06-10 13:06:49,30.3,32,13.2,1516.5,normal
2026-06-10 13:06:49,30.2,36,12.1,1516.5,normal
2026-06-10 13:06:49,30.2,33,11.5,1516.5,normal
2026-06-10 13:06:49,30.2,30,10.6,1516.5,normal
2026-06-10 13:06:49,30.2,36,10.5,1516.5,normal
2026-06-10 13:06:49,30.2,33,16.1,1516.5,normal
2026-06-10 13:06:49,30.3,31,12.2,1516.5,normal
2026-06-10 13:06:49,30.2,39,8.2,1516.5,normal
2026-06-10 13:06:49,30.2,27,9.8,1516.5,normal
2026-06-10 13:06:49,30.2,36,10.3,1516.5,normal
2026-06-10 13:06:49,30.4,28,13.3,1516.5,normal
2026-06-10 13:06:49,30.3,35,12.5,1516.5,normal
2026-06-10 13:06:49,30.4,30,12.5,1516.5,normal
2026-06-10 13:06:49,29.8,59,46.3,1516.5,normal
2026-06-10 13:06:49,30.1,22,35.3,1516.5,normal
2026-06-10 13:06:49,30.5,18,23.3,1516.5,normal
2026-06-10 13:06:49,30.4,32,10.2,1516.5,normal
2026-06-10 13:06:49,30.4,36,5.4,1516.5,normal
2026-06-10 13:06:49,30.3,32,14.0,1516.5,normal
2026-06-10 13:06:49,30.3,31,8.2,1516.5,normal
2026-06-10 13:06:49,30.3,37,7.0,1516.5,normal
2026-06-10 13:06:50,30.3,31,14.0,1516.5,normal
2026-06-10 13:06:50,30.3,32,10.2,1516.5,normal
2026-06-10 13:06:50,30.3,37,10.2,1516.5,normal
2026-06-10 13:06:50,30.3,31,12.0,1516.5,normal
2026-06-10 13:06:50,30.4,32,11.5,1516.5,normal
2026-06-10 13:06:50,30.4,36,5.5,1516.5,normal
2026-06-10 13:06:50,30.5,31,8.3,1516.5,normal
2026-06-10 13:06:50,30.3,32,13.5,1516.5,normal
2026-06-10 13:06:50,30.3,36,7.1,1516.5,normal
2026-06-10 13:06:50,30.3,32,10.0,1516.5,normal
2026-06-10 13:06:50,30.4,32,11.8,1516.5,normal
2026-06-10 13:06:50,30.5,32,8.2,1516.5,normal
2026-06-10 13:06:50,30.3,40,13.4,1516.5,normal
2026-06-10 13:06:50,30.3,27,14.0,1516.5,normal
2026-06-10 13:06:50,30.3,32,11.5,1516.5,normal
2026-06-10 13:06:50,30.3,36,10.3,1516.5,normal
2026-06-10 13:06:50,30.3,36,8.9,1516.5,normal
2026-06-10 13:06:50,30.2,33,16.1,1516.5,normal
2026-06-10 13:06:50,30.3,33,11.5,1516.5,normal
2026-06-10 13:06:50,30.4,29,13.3,1516.5,normal
2026-06-10 13:06:50,30.4,32,8.0,1516.5,normal
2026-06-10 13:06:50,30.4,36,8.6,1516.5,normal
2026-06-10 13:06:50,30.3,31,15.4,1516.5,normal
2026-06-10 13:06:50,30.5,31,6.4,1516.5,normal
2026-06-10 13:06:50,30.4,32,6.1,1516.5,normal
2026-06-10 13:06:50,30.3,35,12.5,1516.5,normal
2026-06-10 13:06:50,30.3,32,4.2,1516.5,normal
2026-06-10 13:06:50,31.0,32,10.0,1516.5,normal
2026-06-10 13:06:50,30.5,39,9.5,1516.5,closed_eyes
2026-06-10 13:06:50,30.1,33,13.0,1516.5,closed_eyes
2026-06-10 13:06:51,30.3,27,13.6,1516.5,closed_eyes
2026-06-10 13:06:51,30.2,38,11.7,1516.5,closed_eyes
2026-06-10 13:06:51,30.3,29,6.7,1516.5,closed_eyes
2026-06-10 13:06:51,30.2,35,12.5,1516.5,closed_eyes
2026-06-10 13:06:51,30.2,35,9.4,1516.5,normal
2026-06-10 13:06:51,30.3,31,8.5,1516.5,normal
2026-06-10 13:06:51,30.3,32,13.2,1516.5,normal
2026-06-10 13:06:51,30.2,38,10.0,1516.5,normal
2026-06-10 13:06:51,30.2,31,8.5,1516.5,normal
2026-06-10 13:06:51,30.3,30,10.4,1516.5,normal
2026-06-10 13:06:51,30.4,32,11.8,1516.5,normal
2026-06-10 13:06:51,30.3,36,10.3,1516.5,normal
2026-06-10 13:06:51,30.3,31,10.2,1516.5,normal
2026-06-10 13:06:51,30.4,33,13.2,1516.5,normal
2026-06-10 13:06:51,30.3,36,8.8,1516.5,normal
2026-06-10 13:06:51,30.3,31,6.4,1516.5,normal
2026-06-10 13:06:51,30.3,32,11.5,1516.5,normal
2026-06-10 13:06:51,30.4,36,10.5,1516.5,normal
2026-06-10 13:06:51,30.2,32,11.5,1516.5,normal
2026-06-10 13:06:51,30.1,37,10.3,1516.5,normal
2026-06-10 13:06:51,30.2,35,10.7,1516.5,normal
2026-06-10 13:06:51,30.3,30,14.0,1516.5,normal
2026-06-10 13:06:51,30.4,29,12.8,1516.5,normal
2026-06-10 13:06:51,30.3,38,13.1,1516.5,normal
2026-06-10 13:06:51,30.3,30,8.9,1516.5,normal
2026-06-10 13:06:51,30.3,31,10.2,1516.5,normal
2026-06-10 13:06:51,30.4,32,11.3,1516.5,normal
2026-06-10 13:06:51,30.2,37,13.6,1516.5,normal
2026-06-10 13:06:51,30.3,31,12.0,1516.5,normal
2026-06-10 13:06:51,30.3,32,8.0,1516.5,normal
2026-06-10 13:06:52,30.2,37,11.7,1516.5,normal
2026-06-10 13:06:52,30.2,33,13.2,1516.5,normal
2026-06-10 13:06:52,30.3,29,10.6,1516.5,normal
2026-06-10 13:06:52,30.3,37,7.0,1516.5,normal
2026-06-10 13:06:52,30.4,32,12.0,1516.5,normal
2026-06-10 13:06:52,30.3,30,8.5,1516.5,normal
2026-06-10 13:06:52,30.3,36,7.1,1516.5,normal
2026-06-10 13:06:52,30.2,35,7.4,1516.5,normal
2026-06-10 13:06:52,30.3,28,11.1,1516.5,normal
2026-06-10 13:06:52,30.3,36,8.9,1516.5,normal
2026-06-10 13:06:52,30.3,32,6.1,1516.5,normal
2026-06-10 13:06:52,30.3,31,8.2,1516.5,normal
2026-06-10 13:06:52,30.4,33,9.6,1516.5,normal
2026-06-10 13:06:52,30.3,35,12.5,1516.5,normal
2026-06-10 13:06:52,30.3,31,8.2,1516.5,normal
2026-06-10 13:06:52,30.2,33,14.5,1516.5,normal
2026-06-10 13:06:52,30.3,35,5.8,1516.5,normal
2026-06-10 13:06:52,30.2,33,11.3,1516.5,normal
2026-06-10 13:06:52,30.2,32,9.8,1516.5,normal
2026-06-10 13:06:52,30.1,41,13.8,1516.5,normal
2026-06-10 13:06:52,30.2,28,13.0,1516.5,normal
2026-06-10 13:06:52,30.1,33,13.2,1516.5,normal
2026-06-10 13:06:52,30.3,31,14.3,1516.5,normal
2026-06-10 13:06:52,30.3,32,11.5,1516.5,normal
2026-06-10 13:06:52,30.4,30,8.3,1516.5,normal
2026-06-10 13:06:52,30.4,36,12.1,1516.5,normal
2026-06-10 13:06:52,30.3,35,7.7,1516.5,normal
2026-06-10 13:06:52,30.3,29,8.7,1516.5,normal
2026-06-10 13:06:52,30.3,39,13.1,1516.5,normal
2026-06-10 13:06:52,30.3,29,10.6,1516.5,normal
2026-06-10 13:06:53,30.1,36,8.8,1516.5,normal
2026-06-10 13:06:53,30.2,30,12.8,1516.5,normal
2026-06-10 13:06:53,30.3,33,7.8,1516.5,normal
2026-06-10 13:06:53,30.3,32,6.3,1516.5,normal
2026-06-10 13:06:53,30.3,32,10.0,1516.5,normal
2026-06-10 13:06:53,30.3,36,8.8,1516.5,normal
2026-06-10 13:06:53,30.3,32,11.5,1516.5,normal
2026-06-10 13:06:53,30.3,32,13.7,1516.5,normal
2026-06-10 13:06:53,30.2,40,8.1,1516.5,normal
2026-06-10 13:06:53,30.3,27,7.3,1516.5,normal
2026-06-10 13:06:53,30.2,32,8.0,1516.5,normal
2026-06-10 13:06:53,30.2,36,8.8,1516.5,normal
2026-06-10 13:06:53,30.3,31,11.8,1516.5,normal
2026-06-10 13:06:53,30.2,32,13.5,1516.5,normal
2026-06-10 13:06:53,30.4,31,10.2,1516.5,normal
2026-06-10 13:06:53,30.3,36,8.8,1516.5,normal
2026-06-10 13:06:53,30.3,32,8.2,1516.5,normal
2026-06-10 13:06:53,30.3,32,11.5,1516.5,normal
2026-06-10 13:06:53,30.3,35,9.1,1516.5,normal
2026-06-10 13:06:53,30.2,35,15.3,1516.5,normal
2026-06-10 13:06:53,30.3,29,11.1,1516.5,normal
2026-06-10 13:06:53,30.3,35,12.3,1516.5,normal
2026-06-10 13:06:53,30.3,32,11.8,1516.5,normal
2026-06-10 13:06:53,30.3,31,13.7,1516.5,normal
2026-06-10 13:06:53,30.5,36,10.5,1516.5,normal
2026-06-10 13:06:53,30.3,35,13.8,1516.5,normal
2026-06-10 13:06:53,30.4,30,10.6,1516.5,normal
2026-06-10 13:06:53,30.2,36,12.1,1516.5,normal
2026-06-10 13:06:53,30.2,32,11.5,1516.5,normal
2026-06-10 13:06:53,30.1,35,12.3,1516.5,normal
2026-06-10 13:06:54,30.3,28,9.3,1516.5,normal
2026-06-10 13:06:54,30.3,34,12.5,1516.5,normal
2026-06-10 13:06:54,30.3,31,10.0,1516.5,normal
2026-06-10 13:06:54,30.4,33,9.8,1516.5,normal
2026-06-10 13:06:54,30.3,35,7.3,1516.5,normal
2026-06-10 13:06:54,30.3,35,9.3,1516.5,normal
2026-06-10 13:06:54,30.3,30,12.5,1516.5,normal
2026-06-10 13:06:54,30.1,42,9.2,1516.5,normal
2026-06-10 13:06:54,30.3,25,12.5,1516.5,normal
2026-06-10 13:06:54,30.3,31,10.0,1516.5,normal
2026-06-10 13:06:54,30.2,39,5.1,1516.5,normal
2026-06-10 13:06:54,30.3,29,10.9,1516.5,normal
2026-06-10 13:06:54,30.3,33,6.0,1516.5,normal
2026-06-10 13:06:54,30.5,32,15.4,1516.5,normal
2026-06-10 13:06:54,30.3,35,13.8,1516.5,normal
2026-06-10 13:06:54,30.3,32,9.6,1516.5,normal
2026-06-10 13:06:54,30.4,32,10.2,1516.5,normal
2026-06-10 13:06:54,30.2,36,10.2,1516.5,normal
2026-06-10 13:06:54,30.2,33,11.3,1516.5,normal
2026-06-10 13:06:54,30.2,32,12.0,1516.5,normal
2026-06-10 13:06:54,30.3,33,5.9,1516.5,normal
2026-06-10 13:06:54,30.3,32,11.5,1516.5,normal
2026-06-10 13:06:54,30.3,32,8.0,1516.5,normal
2026-06-10 13:06:54,30.3,35,9.1,1516.5,normal
2026-06-10 13:06:54,30.4,32,8.0,1516.5,normal
2026-06-10 13:06:54,30.2,33,16.4,1516.5,normal
2026-06-10 13:06:54,30.3,35,7.5,1516.5,normal
2026-06-10 13:06:54,30.2,33,13.2,1516.5,normal
2026-06-10 13:06:54,30.2,32,9.8,1516.5,normal
2026-06-10 13:06:54,30.3,31,10.2,1516.5,normal
2026-06-10 13:06:55,30.3,35,8.8,1516.5,normal
2026-06-10 13:06:55,30.3,32,10.0,1516.5,normal
2026-06-10 13:06:55,30.4,32,10.0,1516.5,normal
2026-06-10 13:06:55,30.2,39,6.6,1516.5,normal
2026-06-10 13:06:55,30.3,33,13.2,1516.5,normal
2026-06-10 13:06:55,30.3,27,7.3,1516.5,normal
2026-06-10 13:06:55,30.3,36,8.8,1516.5,normal
2026-06-10 13:06:55,30.2,32,8.2,1516.5,normal
2026-06-10 13:06:55,30.3,32,17.0,1516.5,normal
2026-06-10 13:06:55,30.3,35,5.6,1516.5,normal
2026-06-10 13:06:55,30.3,32,8.2,1516.5,normal
2026-06-10 13:06:55,30.3,33,9.8,1516.5,normal
2026-06-10 13:06:55,30.4,36,5.5,1516.5,normal
2026-06-10 13:06:55,30.1,36,11.9,1516.5,normal
2026-06-10 13:06:55,30.1,31,12.0,1516.5,normal
2026-06-10 13:06:55,30.3,33,9.8,1516.5,normal
2026-06-10 13:06:55,30.2,34,12.7,1516.5,normal
2026-06-10 13:06:55,30.2,31,12.2,1516.5,normal
2026-06-10 13:06:55,30.3,31,8.5,1516.5,normal
2026-06-10 13:06:55,30.2,37,11.9,1516.5,normal
2026-06-10 13:06:55,30.2,34,10.9,1516.5,normal
2026-06-10 13:06:55,30.3,28,15.6,1516.5,normal
2026-06-10 13:06:55,30.2,40,4.8,1516.5,normal
2026-06-10 13:06:55,30.3,28,13.6,1516.5,normal
2026-06-10 13:06:55,30.3,34,7.8,1516.5,normal
2026-06-10 13:06:55,30.3,33,9.4,1516.5,normal
2026-06-10 13:06:55,30.2,33,11.5,1516.5,normal
2026-06-10 13:06:55,30.3,31,10.2,1516.5,normal
2026-06-10 13:06:55,30.2,38,6.8,1516.5,normal
2026-06-10 13:06:55,30.2,30,6.7,1516.5,normal
2026-06-10 13:06:56,30.1,40,11.3,1516.5,normal
2026-06-10 13:06:56,30.4,23,11.1,1516.5,normal
2026-06-10 13:06:56,29.9,49,46.8,1516.5,normal
2026-06-10 13:06:56,30.2,22,33.3,1516.5,normal
2026-06-10 13:06:56,30.2,32,16.0,1516.5,normal
2026-06-10 13:06:56,30.2,35,9.4,1516.5,normal
2026-06-10 13:06:56,30.2,32,11.8,1516.5,normal
2026-06-10 13:06:56,30.1,34,13.2,1516.5,normal
2026-06-10 13:06:56,30.4,31,10.4,1516.5,normal
2026-06-10 13:06:56,30.4,32,15.1,1516.5,normal
2026-06-10 13:06:56,30.1,36,15.3,1516.5,normal
2026-06-10 13:06:56,30.2,35,14.0,1516.5,normal
2026-06-10 13:06:56,30.2,31,14.3,1516.5,normal
2026-06-10 13:06:56,30.1,33,11.5,1516.5,closed_eyes
2026-06-10 13:06:56,30.3,29,15.2,1516.5,closed_eyes
2026-06-10 13:06:56,30.2,35,12.7,1516.5,closed_eyes
2026-06-10 13:06:56,30.3,32,11.8,1516.5,closed_eyes
2026-06-10 13:06:56,30.4,31,14.0,1516.5,closed_eyes
2026-06-10 13:06:56,30.4,37,12.1,1516.5,closed_eyes
2026-06-10 13:06:56,30.3,33,11.3,1516.5,normal
2026-06-10 13:06:56,30.3,31,10.6,1516.5,normal
2026-06-10 13:06:56,30.2,39,11.3,1516.5,normal
2026-06-10 13:06:56,30.3,27,14.3,1516.5,normal
2026-06-10 13:06:56,30.3,32,14.0,1516.5,normal
2026-06-10 13:06:56,30.1,42,9.1,1516.5,normal
2026-06-10 13:06:56,30.3,28,15.6,1516.5,normal
2026-06-10 13:06:56,30.3,30,13.3,1516.5,normal
2026-06-10 13:06:56,30.4,36,8.8,1516.5,normal
2026-06-10 13:06:56,30.2,35,16.7,1516.5,normal
2026-06-10 13:06:56,30.3,30,16.7,1516.5,normal
2026-06-10 13:06:57,30.4,30,11.1,1516.5,normal
2026-06-10 13:06:57,30.3,35,12.3,1516.5,normal
2026-06-10 13:06:57,30.1,38,15.0,1516.5,normal
2026-06-10 13:06:57,30.3,32,21.6,1516.5,normal
2026-06-10 13:06:57,30.2,33,20.8,1516.5,normal
2026-06-10 13:06:57,30.4,33,15.1,1516.5,normal
2026-06-10 13:06:57,30.2,31,19.6,1516.5,normal
2026-06-10 13:06:57,30.6,33,9.8,1516.5,normal
2026-06-10 13:06:57,30.2,36,15.3,1516.5,normal
2026-06-10 13:06:57,30.3,27,16.7,1516.5,normal
2026-06-10 13:06:57,30.3,34,14.8,1516.5,normal
